Crop,NPK_ratio_ppm,Micronutrients_ppm,Light_Hours_per_day,Recommended_Light_Type,CO2_ppm,Humidity_Range_pct,Temperature_Range_C,pH_Range,EC_mS_per_cm_Range,Recommended_Layout_Type,Plants_per_m2,Recommended_Vertical_Levels,Space_Efficiency_pct,Disease_Name,Disease_Type,Symptom_Description,Environmental_Trigger,Risk_Score,Spread_Rate_per_day,Treatment_Recommendation,Country,District_City,Setup_Cost_Equipment_USD_per_m2,Setup_Cost_Labor_USD_per_m2,Setup_Cost_Misc_USD_per_m2,Total_Setup_Cost_USD_per_m2,Operating_Cost_Nutrients_USD_per_m2_month,Operating_Cost_Utilities_USD_per_m2_month,Operating_Cost_Labor_USD_per_m2_month,Total_Operating_Cost_USD_per_m2_month,Expected_Yield_kg_per_m2_per_month,Market_Price_USD_per_kg,Expected_Revenue_USD_per_m2_per_month,ROI_pct,Breakeven_Months,State_Province,Latitude,Longitude,Time_Period,Indoor_Farm_Temperature_C,Indoor_Farm_Humidity_pct,Indoor_Farm_Light_Lux,Suitable_Crops
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Root Rot,fungus/bacterium,wilting; brown roots,"overwatering, low oxygen",0.3,2.5,Based on symptom/type.,India,Siliguri,81.37,32.75,27.72,141.84,29.43,10.61,34.12,74.16,4.64,5.56,25.8,-34.09,60,West Bengal,26.73,88.42,Jul-Sep,18.1,76.3,23168,Basil; Strawberry; Tomato (Cherry); Cucumber (Mini); Capsicum (Bell); Mint; Cilantro; Pak Choi
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Root Rot,fungus/bacterium,wilting; brown roots,"overwatering, low oxygen",0.3,2.5,Based on symptom/type.,India,New Delhi,74.79,37.17,3.96,115.92,16.84,49.65,25.71,92.2,5.85,6.43,37.62,-47.08,60,Delhi,28.7,77.1,Jul-Sep,19.4,75.4,21067,Spinach; Kale; Basil; Strawberry; Microgreens; Tomato (Cherry); Cucumber (Mini); Capsicum (Bell); Mint; Cilantro; Pak Choi
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Root Rot,fungus/bacterium,wilting; brown roots,"overwatering, low oxygen",0.3,2.5,Based on symptom/type.,India,Noida,57.27,5.3,16.88,79.45,17.75,7.04,5.06,29.85,2.39,5.22,12.48,-21.86,60,Delhi,28.53,77.39,Jul-Sep,20.4,78.7,21193,Spinach; Kale; Basil; Strawberry; Microgreens; Tomato (Cherry); Cucumber (Mini); Capsicum (Bell); Mint; Cilantro; Pak Choi
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Root Rot,fungus/bacterium,wilting; brown roots,"overwatering, low oxygen",0.3,2.5,Based on symptom/type.,India,Ahmedabad,83.11,27.87,6.28,117.26,9.06,13.78,19.39,42.23,7.67,1.46,11.2,-26.46,60,Gujarat,23.02,72.57,Apr-Jun,18.6,55,22296,Basil; Tomato (Cherry); Capsicum (Bell); Mint; Cilantro; Pak Choi
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Root Rot,fungus/bacterium,wilting; brown roots,"overwatering, low oxygen",0.3,2.5,Based on symptom/type.,India,Ahmedabad,83.11,27.87,6.28,117.26,9.06,13.78,19.39,42.23,7.67,1.46,11.2,-26.46,60,Gujarat,23.02,72.57,Jul-Sep,19.6,79.3,23514,Basil; Strawberry; Tomato (Cherry); Cucumber (Mini); Capsicum (Bell); Mint; Cilantro; Pak Choi
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Root Rot,fungus/bacterium,wilting; brown roots,"overwatering, low oxygen",0.3,2.5,Based on symptom/type.,India,Surat,20.94,11.35,18.01,50.3,9.52,30.78,8.43,48.73,4.61,9.02,41.58,-14.21,60,Gujarat,21.17,72.83,Apr-Jun,19.4,55.7,24042,Basil; Tomato (Cherry); Capsicum (Bell); Mint; Cilantro
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Root Rot,fungus/bacterium,wilting; brown roots,"overwatering, low oxygen",0.3,2.5,Based on symptom/type.,India,Surat,20.94,11.35,18.01,50.3,9.52,30.78,8.43,48.73,4.61,9.02,41.58,-14.21,60,Gujarat,21.17,72.83,Jul-Sep,23.5,71.3,21901,Spinach; Kale; Basil; Microgreens; Tomato (Cherry); Cucumber (Mini); Capsicum (Bell); Mint; Cilantro; Pak Choi
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Root Rot,fungus/bacterium,wilting; brown roots,"overwatering, low oxygen",0.3,2.5,Based on symptom/type.,India,Hyderabad,56.86,23.66,12.98,93.5,22.83,29.4,15.8,68.03,2.16,1.4,3.02,-69.53,60,Telangana,17.38,78.48,Apr-Jun,22.2,57,22246,Basil; Tomato (Cherry); Capsicum (Bell); Mint; Cilantro; Pak Choi
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Root Rot,fungus/bacterium,wilting; brown roots,"overwatering, low oxygen",0.3,2.5,Based on symptom/type.,India,Hyderabad,56.86,23.66,12.98,93.5,22.83,29.4,15.8,68.03,2.16,1.4,3.02,-69.53,60,Telangana,17.38,78.48,Jul-Sep,26.3,76.5,21752,Spinach; Basil; Microgreens; Tomato (Cherry); Cucumber (Mini); Capsicum (Bell); Mint; Cilantro
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Root Rot,fungus/bacterium,wilting; brown roots,"overwatering, low oxygen",0.3,2.5,Based on symptom/type.,India,Warangal,25.01,46.73,24.37,96.11,27.98,47.99,26.58,102.55,1.51,2.78,4.2,-102.33,60,Telangana,17.96,79.59,Apr-Jun,19.9,55.7,23524,Basil; Tomato (Cherry); Capsicum (Bell); Mint; Cilantro; Pak Choi
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Root Rot,fungus/bacterium,wilting; brown roots,"overwatering, low oxygen",0.3,2.5,Based on symptom/type.,India,Warangal,25.01,46.73,24.37,96.11,27.98,47.99,26.58,102.55,1.51,2.78,4.2,-102.33,60,Telangana,17.96,79.59,Jul-Sep,22.9,79.1,23438,Basil; Tomato (Cherry); Cucumber (Mini); Capsicum (Bell); Mint; Cilantro; Pak Choi
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Root Rot,fungus/bacterium,wilting; brown roots,"overwatering, low oxygen",0.3,2.5,Based on symptom/type.,India,Jaipur,57.82,34.39,17.54,109.75,15.09,37.65,5.55,58.29,4.25,2.58,10.96,-43.13,60,Rajasthan,26.91,75.78,Jul-Sep,20.8,71.9,20387,Spinach; Kale; Basil; Strawberry; Microgreens; Tomato (Cherry); Cucumber (Mini); Capsicum (Bell); Mint; Cilantro; Pak Choi
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Root Rot,fungus/bacterium,wilting; brown roots,"overwatering, low oxygen",0.3,2.5,Based on symptom/type.,India,Jodhpur,49.23,40.46,7.49,97.18,9.85,14.9,5.43,30.18,1.62,7.58,12.28,-18.42,60,Rajasthan,26.23,73.02,Jul-Sep,21.3,72.5,20760,Spinach; Kale; Basil; Strawberry; Microgreens; Tomato (Cherry); Cucumber (Mini); Capsicum (Bell); Mint; Cilantro; Pak Choi
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Root Rot,fungus/bacterium,wilting; brown roots,"overwatering, low oxygen",0.3,2.5,Based on symptom/type.,UAE,Dubai,78.33,56.38,54.85,189.56,11.88,37.08,51.28,100.24,5.96,7.22,43.03,-30.18,60,Dubai,25.27,55.29,Jul-Sep,18.5,71.9,21313,Spinach; Kale; Basil; Strawberry; Microgreens; Tomato (Cherry); Cucumber (Mini); Capsicum (Bell); Mint; Cilantro; Pak Choi
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Root Rot,fungus/bacterium,wilting; brown roots,"overwatering, low oxygen",0.3,2.5,Based on symptom/type.,UAE,Abu Dhabi,34.13,69.21,34.73,138.07,42.37,30.64,46.04,119.05,0.74,2.15,1.59,-85.07,60,Abu Dhabi,24.45,54.37,Jul-Sep,22.7,71.8,23850,Basil; Tomato (Cherry); Cucumber (Mini); Capsicum (Bell); Mint; Cilantro; Pak Choi
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Nutrient Deficiency - Nitrogen,deficiency,older leaves yellowing,low N levels in solution,0.64,0.01,Based on symptom/type.,India,Chennai,62.93,25.35,16.9,105.18,7.85,13.33,12.94,34.12,0.59,5.69,3.36,-29.25,60,Tamil Nadu,13.08,80.27,Apr-Jun,22.4,62.4,23706,Basil; Tomato (Cherry); Cucumber (Mini); Capsicum (Bell); Mint; Cilantro; Pak Choi
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Nutrient Deficiency - Nitrogen,deficiency,older leaves yellowing,low N levels in solution,0.64,0.01,Based on symptom/type.,India,Chennai,62.93,25.35,16.9,105.18,7.85,13.33,12.94,34.12,0.59,5.69,3.36,-29.25,60,Tamil Nadu,13.08,80.27,Jul-Sep,28,70.9,21687,Spinach; Basil; Microgreens; Tomato (Cherry); Cucumber (Mini); Capsicum (Bell); Mint; Cilantro
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Nutrient Deficiency - Nitrogen,deficiency,older leaves yellowing,low N levels in solution,0.64,0.01,Based on symptom/type.,India,Coimbatore,66.74,40.72,7.4,114.86,30.52,30.71,30.65,91.88,4.23,3.57,15.1,-66.85,60,Tamil Nadu,11.01,76.96,Apr-Jun,24.7,57.2,23357,Basil; Tomato (Cherry); Capsicum (Bell); Mint; Cilantro; Pak Choi
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Nutrient Deficiency - Nitrogen,deficiency,older leaves yellowing,low N levels in solution,0.64,0.01,Based on symptom/type.,India,Bengaluru,60.26,18.85,22.71,101.82,13.45,32.56,8.56,54.57,2.54,8.36,21.23,-32.74,60,Karnataka,12.97,77.59,Apr-Jun,21.9,63.5,23414,Basil; Strawberry; Tomato (Cherry); Cucumber (Mini); Capsicum (Bell); Mint; Cilantro; Pak Choi
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Nutrient Deficiency - Nitrogen,deficiency,older leaves yellowing,low N levels in solution,0.64,0.01,Based on symptom/type.,India,Bengaluru,60.26,18.85,22.71,101.82,13.45,32.56,8.56,54.57,2.54,8.36,21.23,-32.74,60,Karnataka,12.97,77.59,Jul-Sep,27.7,77.3,22144,Basil; Tomato (Cherry); Cucumber (Mini); Capsicum (Bell); Mint; Cilantro
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Nutrient Deficiency - Nitrogen,deficiency,older leaves yellowing,low N levels in solution,0.64,0.01,Based on symptom/type.,India,Mysuru,91.91,41.88,33.87,167.66,33.48,45.76,14.81,94.05,4.48,4.72,21.15,-43.48,60,Karnataka,12.3,76.65,Apr-Jun,24.2,62,21183,Spinach; Basil; Microgreens; Tomato (Cherry); Cucumber (Mini); Capsicum (Bell); Mint; Cilantro; Pak Choi
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Nutrient Deficiency - Nitrogen,deficiency,older leaves yellowing,low N levels in solution,0.64,0.01,Based on symptom/type.,India,Mysuru,91.91,41.88,33.87,167.66,33.48,45.76,14.81,94.05,4.48,4.72,21.15,-43.48,60,Karnataka,12.3,76.65,Jul-Sep,25.8,72.9,20319,Spinach; Basil; Microgreens; Tomato (Cherry); Cucumber (Mini); Capsicum (Bell); Mint; Cilantro
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Nutrient Deficiency - Nitrogen,deficiency,older leaves yellowing,low N levels in solution,0.64,0.01,Based on symptom/type.,India,Mumbai,55.59,31.64,22.3,109.53,18.95,39.37,16.2,74.52,2.9,2.42,7.02,-61.63,60,Maharashtra,19.07,72.87,Apr-Jun,19.3,57.7,24746,Basil; Tomato (Cherry); Capsicum (Bell); Mint; Cilantro
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Nutrient Deficiency - Nitrogen,deficiency,older leaves yellowing,low N levels in solution,0.64,0.01,Based on symptom/type.,India,Mumbai,55.59,31.64,22.3,109.53,18.95,39.37,16.2,74.52,2.9,2.42,7.02,-61.63,60,Maharashtra,19.07,72.87,Jul-Sep,24.1,76.1,20684,Spinach; Basil; Microgreens; Tomato (Cherry); Cucumber (Mini); Capsicum (Bell); Mint; Cilantro; Pak Choi
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Nutrient Deficiency - Nitrogen,deficiency,older leaves yellowing,low N levels in solution,0.64,0.01,Based on symptom/type.,India,Pune,69.58,20.9,16.98,107.46,7.58,9.21,6.21,23,6.01,6.19,37.2,13.21,7,Maharashtra,18.52,73.85,Apr-Jun,21.5,63.4,24103,Basil; Tomato (Cherry); Cucumber (Mini); Capsicum (Bell); Mint; Cilantro
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Nutrient Deficiency - Nitrogen,deficiency,older leaves yellowing,low N levels in solution,0.64,0.01,Based on symptom/type.,India,Pune,69.58,20.9,16.98,107.46,7.58,9.21,6.21,23,6.01,6.19,37.2,13.21,7,Maharashtra,18.52,73.85,Jul-Sep,22.7,70.3,21261,Spinach; Kale; Basil; Microgreens; Tomato (Cherry); Cucumber (Mini); Capsicum (Bell); Mint; Cilantro; Pak Choi
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Nutrient Deficiency - Nitrogen,deficiency,older leaves yellowing,low N levels in solution,0.64,0.01,Based on symptom/type.,India,Kolkata,22.32,18.93,15.44,56.69,7.48,18.51,16.49,42.48,1.23,1.17,1.44,-72.39,60,West Bengal,22.57,88.36,Apr-Jun,18.3,64.1,22835,Basil; Strawberry; Tomato (Cherry); Cucumber (Mini); Capsicum (Bell); Mint; Cilantro; Pak Choi
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Nutrient Deficiency - Nitrogen,deficiency,older leaves yellowing,low N levels in solution,0.64,0.01,Based on symptom/type.,India,Kolkata,22.32,18.93,15.44,56.69,7.48,18.51,16.49,42.48,1.23,1.17,1.44,-72.39,60,West Bengal,22.57,88.36,Jul-Sep,20.8,72.5,22245,Basil; Strawberry; Tomato (Cherry); Cucumber (Mini); Capsicum (Bell); Mint; Cilantro; Pak Choi
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Nutrient Deficiency - Nitrogen,deficiency,older leaves yellowing,low N levels in solution,0.64,0.01,Based on symptom/type.,India,Siliguri,81.37,32.75,27.72,141.84,29.43,10.61,34.12,74.16,4.64,5.56,25.8,-34.09,60,West Bengal,26.73,88.42,Jul-Sep,18.1,76.3,23168,Basil; Strawberry; Tomato (Cherry); Cucumber (Mini); Capsicum (Bell); Mint; Cilantro; Pak Choi
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Nutrient Deficiency - Nitrogen,deficiency,older leaves yellowing,low N levels in solution,0.64,0.01,Based on symptom/type.,India,New Delhi,74.79,37.17,3.96,115.92,16.84,49.65,25.71,92.2,5.85,6.43,37.62,-47.08,60,Delhi,28.7,77.1,Jul-Sep,19.4,75.4,21067,Spinach; Kale; Basil; Strawberry; Microgreens; Tomato (Cherry); Cucumber (Mini); Capsicum (Bell); Mint; Cilantro; Pak Choi
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Nutrient Deficiency - Nitrogen,deficiency,older leaves yellowing,low N levels in solution,0.64,0.01,Based on symptom/type.,India,Noida,57.27,5.3,16.88,79.45,17.75,7.04,5.06,29.85,2.39,5.22,12.48,-21.86,60,Delhi,28.53,77.39,Jul-Sep,20.4,78.7,21193,Spinach; Kale; Basil; Strawberry; Microgreens; Tomato (Cherry); Cucumber (Mini); Capsicum (Bell); Mint; Cilantro; Pak Choi
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Nutrient Deficiency - Nitrogen,deficiency,older leaves yellowing,low N levels in solution,0.64,0.01,Based on symptom/type.,India,Ahmedabad,83.11,27.87,6.28,117.26,9.06,13.78,19.39,42.23,7.67,1.46,11.2,-26.46,60,Gujarat,23.02,72.57,Apr-Jun,18.6,55,22296,Basil; Tomato (Cherry); Capsicum (Bell); Mint; Cilantro; Pak Choi
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Nutrient Deficiency - Nitrogen,deficiency,older leaves yellowing,low N levels in solution,0.64,0.01,Based on symptom/type.,India,Ahmedabad,83.11,27.87,6.28,117.26,9.06,13.78,19.39,42.23,7.67,1.46,11.2,-26.46,60,Gujarat,23.02,72.57,Jul-Sep,19.6,79.3,23514,Basil; Strawberry; Tomato (Cherry); Cucumber (Mini); Capsicum (Bell); Mint; Cilantro; Pak Choi
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Nutrient Deficiency - Nitrogen,deficiency,older leaves yellowing,low N levels in solution,0.64,0.01,Based on symptom/type.,India,Surat,20.94,11.35,18.01,50.3,9.52,30.78,8.43,48.73,4.61,9.02,41.58,-14.21,60,Gujarat,21.17,72.83,Apr-Jun,19.4,55.7,24042,Basil; Tomato (Cherry); Capsicum (Bell); Mint; Cilantro
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Nutrient Deficiency - Nitrogen,deficiency,older leaves yellowing,low N levels in solution,0.64,0.01,Based on symptom/type.,India,Surat,20.94,11.35,18.01,50.3,9.52,30.78,8.43,48.73,4.61,9.02,41.58,-14.21,60,Gujarat,21.17,72.83,Jul-Sep,23.5,71.3,21901,Spinach; Kale; Basil; Microgreens; Tomato (Cherry); Cucumber (Mini); Capsicum (Bell); Mint; Cilantro; Pak Choi
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Nutrient Deficiency - Nitrogen,deficiency,older leaves yellowing,low N levels in solution,0.64,0.01,Based on symptom/type.,India,Hyderabad,56.86,23.66,12.98,93.5,22.83,29.4,15.8,68.03,2.16,1.4,3.02,-69.53,60,Telangana,17.38,78.48,Apr-Jun,22.2,57,22246,Basil; Tomato (Cherry); Capsicum (Bell); Mint; Cilantro; Pak Choi
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Nutrient Deficiency - Nitrogen,deficiency,older leaves yellowing,low N levels in solution,0.64,0.01,Based on symptom/type.,India,Hyderabad,56.86,23.66,12.98,93.5,22.83,29.4,15.8,68.03,2.16,1.4,3.02,-69.53,60,Telangana,17.38,78.48,Jul-Sep,26.3,76.5,21752,Spinach; Basil; Microgreens; Tomato (Cherry); Cucumber (Mini); Capsicum (Bell); Mint; Cilantro
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Nutrient Deficiency - Nitrogen,deficiency,older leaves yellowing,low N levels in solution,0.64,0.01,Based on symptom/type.,India,Warangal,25.01,46.73,24.37,96.11,27.98,47.99,26.58,102.55,1.51,2.78,4.2,-102.33,60,Telangana,17.96,79.59,Apr-Jun,19.9,55.7,23524,Basil; Tomato (Cherry); Capsicum (Bell); Mint; Cilantro; Pak Choi
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Nutrient Deficiency - Nitrogen,deficiency,older leaves yellowing,low N levels in solution,0.64,0.01,Based on symptom/type.,India,Warangal,25.01,46.73,24.37,96.11,27.98,47.99,26.58,102.55,1.51,2.78,4.2,-102.33,60,Telangana,17.96,79.59,Jul-Sep,22.9,79.1,23438,Basil; Tomato (Cherry); Cucumber (Mini); Capsicum (Bell); Mint; Cilantro; Pak Choi
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Nutrient Deficiency - Nitrogen,deficiency,older leaves yellowing,low N levels in solution,0.64,0.01,Based on symptom/type.,India,Jaipur,57.82,34.39,17.54,109.75,15.09,37.65,5.55,58.29,4.25,2.58,10.96,-43.13,60,Rajasthan,26.91,75.78,Jul-Sep,20.8,71.9,20387,Spinach; Kale; Basil; Strawberry; Microgreens; Tomato (Cherry); Cucumber (Mini); Capsicum (Bell); Mint; Cilantro; Pak Choi
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Nutrient Deficiency - Nitrogen,deficiency,older leaves yellowing,low N levels in solution,0.64,0.01,Based on symptom/type.,India,Jodhpur,49.23,40.46,7.49,97.18,9.85,14.9,5.43,30.18,1.62,7.58,12.28,-18.42,60,Rajasthan,26.23,73.02,Jul-Sep,21.3,72.5,20760,Spinach; Kale; Basil; Strawberry; Microgreens; Tomato (Cherry); Cucumber (Mini); Capsicum (Bell); Mint; Cilantro; Pak Choi
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Nutrient Deficiency - Nitrogen,deficiency,older leaves yellowing,low N levels in solution,0.64,0.01,Based on symptom/type.,UAE,Dubai,78.33,56.38,54.85,189.56,11.88,37.08,51.28,100.24,5.96,7.22,43.03,-30.18,60,Dubai,25.27,55.29,Jul-Sep,18.5,71.9,21313,Spinach; Kale; Basil; Strawberry; Microgreens; Tomato (Cherry); Cucumber (Mini); Capsicum (Bell); Mint; Cilantro; Pak Choi
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Nutrient Deficiency - Nitrogen,deficiency,older leaves yellowing,low N levels in solution,0.64,0.01,Based on symptom/type.,UAE,Abu Dhabi,34.13,69.21,34.73,138.07,42.37,30.64,46.04,119.05,0.74,2.15,1.59,-85.07,60,Abu Dhabi,24.45,54.37,Jul-Sep,22.7,71.8,23850,Basil; Tomato (Cherry); Cucumber (Mini); Capsicum (Bell); Mint; Cilantro; Pak Choi
Tomato (Cherry),16-06-2020,"Ca:10, Mg:4, Fe:0.9",12,Full Spectrum LED,1200,55-80,18-28,6.1-6.6,1.14-3.45,Horizontal Tray,7.3,5,0.68,Aphid Infestation,pest,clusters of small insects; sticky residue,new growth; high temps,0.09,3,Based on symptom/type.,India,Chennai,62.93,25.35,16.9,105.18,7.85,13.33,12.94,34.12,0.59,5.69,3.36,-29.25,60,Tamil Nadu,13.08,80.27,Apr-Jun,22.4,62.4,23706,Basil; Tomato (Cherry); Cucumber (Mini); Capsicum (Bell); Mint; Cilantro; Pak Choi
